#cannot perform simulations: Expectations are based on heuristic computations rather than simulations
#Nodes with GAIN events with expectation above 0.5
N5: 4
N6: 3
POCELA_Uraecha_bimaculata: 8
N7: 3
N9: 3
POCELA_Apriona_japonica: 9
POCELA_Phaea_sp: 3
POCELA_Tetraopes_femoratus: 3
POCELA_Tetraopes_tetropthalmus: 3
N15: 5
POCELA_Acalolepta_luxuriosa: 2
POCELA_Acalolepta_fraudatrix: 5
POCELA_Glenea_sp: 3
N21: 3
N22: 2
POCELA_Epiglenea_comes: 1
POCECE_Cyrtoclytus_sp: 1
N23: 5
POCELA_Leiopus_sp: 2
N25: 8
POCELA_Xenolea_sp: 7
POCELA_Pogonocherus_hispidus: 3
POCELA_Apomecyna_sp: 5
POCELA_Batocera_rubus: 3
N28: 3
N29: 1
POCELA_Monochamus_galloprovincialis_M: 1
N31: 3
N33: 4
N34: 1
POCESP_Spondylis_sp: 8
N36: 1
POCECE_Xylotrechus_sp: 3
POCELA_Mecynippus_pubicornis: 5
POCESP_Tetropium_castaneum: 5
POCESP_Tetropium_gabrieli: 7
POCESP_Tetropium_fuscum: 5
POCEPR_Macrotoma_sp: 11
N45: 2
POCECE_Purpuricenus_sp: 9
POCECE_Eburia_sp: 3
POCECE_Rosalia_sp: 3
POCECE_Plagionotus_sp: 3
POCECE_Clytus_arietis: 3
POCECE_Callidium_violaceum: 5
POCECE_Phymatodes_sp: 3
POCECE_Chlorophorus_sp: 3
N52: 3
POCEPR_Prionus_sp: 4
POCECE_Stenygra_sp: 3
POCEDI_Distenia_sp: 3
Total number of gain events: 199
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
POCELA_Mesosa_myops: 1
POCELA_Mesechthistatus_binodosus: 5
POCELA_Pterolophia_sp: 2
POCELA_Saperda_sp: 2
POCELA_Agapanthia_daurica: 5
POCELA_Monochamus_sutor: 1
POCESP_Asemum_striatum: 2
POCELE_Rhagium_mordax: 2
POCECE_Elaphidion_sp: 1
Total number of loss events: 21
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 0
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Total number of demi-dulications events: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
POCELA_Pterolophia_sp	5	2	0	0
POCELA_Acalolepta_fraudatrix	5	0	0	0
POCELA_Glenea_sp	3	0	0	0
POCELA_Oberea_sp	3	0	0	0
POCELA_Phytoecia_sp	3	0	0	0
POCELA_Epiglenea_comes	3	0	0	0
POCECE_Cyrtoclytus_sp	3	0	0	0
POCELA_Leiopus_sp	7	0	0	0
POCELA_Saperda_sp	5	2	0	0
POCELA_Agapanthia_daurica	8	5	0	0
POCELA_Xenolea_sp	15	0	0	0
POCELA_Pogonocherus_hispidus	3	0	0	0
POCELA_Apomecyna_sp	5	0	0	0
POCELA_Batocera_rubus	3	0	0	0
POCELA_Monochamus_saltuarius	3	0	0	0
POCELA_Monochamus_galloprovincialis_M	5	0	0	0
POCELA_Monochamus_sartor	7	0	0	0
POCELA_Monochamus_urussovi	7	0	0	0
POCELA_Monochamus_sutor	4	1	0	0
POCESP_Spondylis_sp	13	0	0	0
POCESP_Asemum_striatum	5	2	0	0
POCELE_Rhagium_mordax	5	2	0	0
POCELE_Acmaeops_sp	5	0	0	0
POCELE_Gaurotes_sp	5	0	0	0
POCECE_Xylotrechus_sp	3	0	0	0
POCELA_Mecynippus_pubicornis	5	0	0	0
POCESP_Tetropium_castaneum	5	0	0	0
POCESP_Tetropium_gabrieli	7	0	0	0
POCESP_Tetropium_fuscum	5	0	0	0
POCEPR_Macrotoma_sp	11	0	0	0
POCECE_Purpuricenus_sp	11	0	0	0
POCECE_Elaphidion_sp	2	1	0	0
POCECE_Eburia_sp	3	0	0	0
POCECE_Rosalia_sp	3	0	0	0
POCECE_Plagionotus_sp	3	0	0	0
POCECE_Clytus_arietis	3	0	0	0
POCECE_Callidium_violaceum	5	0	0	0
POCECE_Phymatodes_sp	3	0	0	0
POCECE_Chlorophorus_sp	3	0	0	0
POCEPR_Prionus_sp	7	0	0	0
POCELE_Leptura_sp	3	0	0	0
POCECE_Stenygra_sp	3	0	0	0
POCEDI_Distenia_sp	3	0	0	0
